DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01238,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01240,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01242,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
154,Northampton,"Hampshire County, MA",Hampshire,MA,01243,2021,122,122,122,122,122,122,122,122,122,122,122,122,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01244,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01245,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01247,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01252,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01253,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01254,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01255,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01256,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01257,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01258,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01259,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01260,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01262,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01263,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01264,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01266,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01267,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01270,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
0,Standard Rate,,,MA,01301,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01302,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01330,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
160,Worcester,"Worcester County, MA",Worcester,MA,01331,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
0,Standard Rate,,,MA,01337,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01338,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01339,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01340,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01341,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01342,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
155,Pittsfield,"Berkshire County, MA",Berkshire,MA,01343,2021,118,118,118,118,118,118,118,118,154,154,154,118,71
0,Standard Rate,,,MA,01344,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01346,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01347,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01349,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01350,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01351,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01354,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01355,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01360,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01364,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01366,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
160,Worcester,"Worcester County, MA",Worcester,MA,01366,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
0,Standard Rate,,,MA,01367,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
160,Worcester,"Worcester County, MA",Worcester,MA,01368,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
0,Standard Rate,,,MA,01370,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01373,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01375,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01376,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01378,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01379,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
0,Standard Rate,,,MA,01380,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
160,Worcester,"Worcester County, MA",Worcester,MA,01420,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
160,Worcester,"Worcester County, MA",Worcester,MA,01430,2021,125,125,125,125,125,125,125,125,125,125,125,125,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01431,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
149,Burlington / Woburn,"Middlesex County, MA",Middlesex less the city of Cambridge,MA,01432,2021,168,142,142,142,142,142,142,168,168,168,168,168,61
0,Standard Rate,,,MA,01434,2021,96,96,96,96,96,96,96,96,96,96,96,96,55
