DestinationID,Name,County,LocationDefined,State,Zip,FiscalYear,Oct,Nov,Dec,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Meals
160,Worcester,"Worcester County, MA",Worcester,MA,01538,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01540,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01541,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01542,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01543,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01545,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01546,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01550,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01560,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01561,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01562,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01564,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01566,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01568,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
160,Worcester,"Worcester County, MA",Worcester,MA,01569,2025,135,135,135,135,135,135,135,135,135,135,135,135,80
